tweet_id,place_id
923249654103461888,{'place_id': '32629028f602b03f'}
923249642153881600,"{'coordinates': {'type': 'Point', 'coordinates': [18.6247088, -34.0216303]}, 'place_id': 'f1cdbc8568f9d5c0'}"
923249641478598657,{'place_id': 'e564d30dc173d2a8'}
923249636554321920,"{'coordinates': {'type': 'Point', 'coordinates': [18.42024124, -33.90491429]}, 'place_id': '8b9ec16fdc0d7e55'}"
923249632376950784,{'place_id': '1d9b85f4cd86b224'}
923249600995188737,{'place_id': '0e587c59401d0a27'}
923249553599533056,{'place_id': 'd5a23180edcb8816'}
923249546540605441,"{'coordinates': {'type': 'Point', 'coordinates': [27.7833, -26.1333]}, 'place_id': '4ec9da6f844e59df'}"
923249543059267584,{'place_id': 'fb0076b27a293f79'}
923249536742633472,{'place_id': 'e564d30dc173d2a8'}
923249520695226376,{'place_id': 'e564d30dc173d2a8'}
923249520087060480,{'place_id': '9d7cae88ff6a29f5'}
923249509521436672,"{'coordinates': {'type': 'Point', 'coordinates': [28.05258036, -26.10904962]}, 'place_id': '178a87b8e2eaa375'}"
923249508212985857,{'place_id': 'd0848b8367022de8'}
923249485991628800,{'place_id': '61f339216c93e1f9'}
923249484011843585,{'place_id': 'f7c6dc7b4ee0909f'}
923249483802177536,{'place_id': 'a52d60033b57c5c7'}
923249473509314567,{'place_id': '810e12ec4af983de'}
923249454223908865,{'place_id': 'd0848b8367022de8'}
923249449366933504,{'place_id': '8b9ec16fdc0d7e55'}
923249446846193664,{'place_id': 'fd9a28a596628acd'}
923249434980487168,{'place_id': 'e564d30dc173d2a8'}
923249413971169280,{'place_id': '46c1b1ab24d7e11a'}
923249404986916864,{'place_id': '810e12ec4af983de'}
923249395633737728,{'place_id': '1744381d2805a216'}
923249392567640064,{'place_id': '361333be7544d77e'}
923249383814123521,{'place_id': '810e12ec4af983de'}
923249365841571840,{'place_id': 'af4757dac9bdd1d9'}
923249363551490053,{'place_id': 'e564d30dc173d2a8'}
923249331725111297,{'place_id': '0e587c59401d0a27'}
923249330210742272,"{'coordinates': {'type': 'Point', 'coordinates': [30.97798896, -29.88592029]}, 'place_id': '9d7cae88ff6a29f5'}"
923249319821692931,{'place_id': 'e564d30dc173d2a8'}
923249310984294400,{'place_id': '46c1b1ab24d7e11a'}
923249296681652224,{'place_id': '79c23a5b40729c2d'}
923249287009628160,{'place_id': '46c1b1ab24d7e11a'}
923249280806244353,{'place_id': '8b9ec16fdc0d7e55'}
923249280294547456,{'place_id': '0e428116fe291283'}
923249271339737088,{'place_id': '88b1c3409e051765'}
923249267212455936,{'place_id': '88b1c3409e051765'}
923249248392695808,{'place_id': 'd73e8f8ebdd03aff'}
923249243770576902,"{'coordinates': {'type': 'Point', 'coordinates': [19.193329, -34.4159166]}, 'place_id': '3e7b74aed804d360'}"
923249213655437313,{'place_id': 'b4768548f821494f'}
923249202045620224,{'place_id': '8b9ec16fdc0d7e55'}
923249200577568768,{'place_id': '7625b06bb7a47da0'}
923249199172505602,{'place_id': '824bcfd389683242'}
923249196987310080,"{'coordinates': {'type': 'Point', 'coordinates': [30.8595, -29.89598]}, 'place_id': '4d1ef55be5eaf427'}"
923249194986590210,{'place_id': '8b9ec16fdc0d7e55'}
923249178712698880,{'place_id': 'ef5dcde56fbdeffd'}
923249169640361984,{'place_id': '0e428116fe291283'}
923249159788023808,{'place_id': '3531e62c4c090352'}
923249153584566272,{'place_id': 'fb0076b27a293f79'}
923249152653447169,{'place_id': '810e12ec4af983de'}
923249152116609025,{'place_id': 'd73e8f8ebdd03aff'}
923249132994777088,{'place_id': '1744381d2805a216'}
923249110039322624,{'place_id': 'e564d30dc173d2a8'}
923249099675185152,"{'coordinates': {'type': 'Point', 'coordinates': [19.2433799, -34.41942]}, 'place_id': '3e7b74aed804d360'}"
923249075612463104,{'place_id': '46c1b1ab24d7e11a'}
923249055387607040,{'place_id': '765d3df5f4ced4db'}
923249042594959360,{'place_id': '0e587c59401d0a27'}
923249036181766144,{'place_id': '88b1c3409e051765'}
923249030045618179,{'place_id': '59efa64f5c8f5340'}
923249024819449856,{'place_id': 'fd9a28a596628acd'}
923249023712223235,"{'coordinates': {'type': 'Point', 'coordinates': [26.5777576, -33.2812314]}, 'place_id': '1c48e913e6e3de4e'}"
923249019853426688,{'place_id': '9d7cae88ff6a29f5'}
923248986655481856,{'place_id': 'e564d30dc173d2a8'}
923248981232234496,{'place_id': '8b9ec16fdc0d7e55'}
923248971082018816,{'place_id': 'fd9a28a596628acd'}
923248963381325825,{'place_id': '178a87b8e2eaa375'}
923248946771910656,{'place_id': '9d7cae88ff6a29f5'}
923248944901173248,{'place_id': '52e073e7724385c3'}
923248936562970625,"{'coordinates': {'type': 'Point', 'coordinates': [28.10869, -26.0131799]}, 'place_id': '46c1b1ab24d7e11a'}"
923248934251909120,{'place_id': '9d7cae88ff6a29f5'}
923248931592658944,{'place_id': '8b9ec16fdc0d7e55'}
923248893063778305,{'place_id': 'af4757dac9bdd1d9'}
923248882930380800,"{'coordinates': {'type': 'Point', 'coordinates': [28.05879977, -26.11162062]}, 'place_id': '178a87b8e2eaa375'}"
923248878811533314,{'place_id': 'e564d30dc173d2a8'}
923248862550249472,{'place_id': '0e428116fe291283'}
923248853414969344,{'place_id': '46c1b1ab24d7e11a'}
923248846792220673,"{'coordinates': {'type': 'Point', 'coordinates': [28.0456, -26.2044]}, 'place_id': 'e564d30dc173d2a8'}"
923248791989424129,{'place_id': 'e564d30dc173d2a8'}
923248747483664384,{'place_id': '8b9ec16fdc0d7e55'}
923248746732969986,{'place_id': '0e587c59401d0a27'}
923248723823616000,{'place_id': 'fac0f37794c4db56'}
923248722108145664,{'place_id': '5cec72198f148645'}
923248712234799104,{'place_id': 'e564d30dc173d2a8'}
923248706962493440,{'place_id': '61a8a2078b608700'}
923248688146866176,{'place_id': '7efc470da463c9f0'}
923248657973071873,{'place_id': 'e564d30dc173d2a8'}
923248643523710976,{'place_id': '0e587c59401d0a27'}
923248633134411782,{'place_id': '557dd67203c6e04c'}
923248615736463365,{'place_id': '59efa64f5c8f5340'}
923248614524227585,{'place_id': 'e564d30dc173d2a8'}
923248603979747329,{'place_id': '10a589c27fc19a4c'}
923248594605563909,{'place_id': '810e12ec4af983de'}
923248585365483522,{'place_id': 'cc95b56a28712044'}
923248582827880451,{'place_id': '0e587c59401d0a27'}
923248578298032128,{'place_id': 'e564d30dc173d2a8'}
923248555116187648,{'place_id': '178a87b8e2eaa375'}
923248541711196160,{'place_id': '0e587c59401d0a27'}
923248536548003840,"{'place_id': '64899efc158f1c66', 'coordinates': {'type': 'Point', 'coordinates': [27.4981197, -26.4970213]}}"
923248536304709633,{'place_id': 'e564d30dc173d2a8'}
923248530181050368,{'place_id': '765d3df5f4ced4db'}
923248500112068609,{'place_id': '8b9ec16fdc0d7e55'}
923248499491246081,{'place_id': 'c884a1b7e3a91f5e'}
923248479903784960,"{'place_id': '1ac905b02e1976f0', 'coordinates': {'type': 'Point', 'coordinates': [28.32677, -26.55498]}}"
923248476850450432,{'place_id': '8b9ec16fdc0d7e55'}
923248461293735936,{'place_id': 'e564d30dc173d2a8'}
923248457271382017,{'place_id': '178a87b8e2eaa375'}
923248447398076418,{'place_id': '9cda010421ff8134'}
923248440812953600,{'place_id': 'd73e8f8ebdd03aff'}
923248439361712129,{'place_id': 'b4768548f821494f'}
923248438774587399,{'place_id': '32629028f602b03f'}
923248434303459329,{'place_id': '10a589c27fc19a4c'}
923248426808152064,{'place_id': '46c1b1ab24d7e11a'}
923248422613929984,"{'place_id': '5ccdc4a6f900a93f', 'coordinates': {'type': 'Point', 'coordinates': [18.52529627, -33.88424454]}}"
923248416221814789,{'place_id': '59efa64f5c8f5340'}
923248403752079361,"{'place_id': 'd98aef293ae7311d', 'coordinates': {'type': 'Point', 'coordinates': [28.20267677, -26.14956093]}}"
923248389655015425,{'place_id': 'cc95b56a28712044'}
923248377541820417,{'place_id': 'd73e8f8ebdd03aff'}
923248365495832579,{'place_id': '3c3927904eaceaa2'}
923248334244003840,"{'place_id': '5ccdc4a6f900a93f', 'coordinates': {'type': 'Point', 'coordinates': [18.52529627, -33.88424454]}}"
923248330234384389,{'place_id': '6b23415ca0fabc6c'}
923248313218068480,"{'place_id': 'e564d30dc173d2a8', 'coordinates': {'type': 'Point', 'coordinates': [28.0456, -26.2044]}}"
923248307404705794,{'place_id': '4d1ef55be5eaf427'}
923248290535223298,"{'place_id': '178a87b8e2eaa375', 'coordinates': {'type': 'Point', 'coordinates': [28.05258036, -26.10904962]}}"
923248277839138816,{'place_id': '40e9b96d1467ef32'}
923248275800674304,{'place_id': '0e587c59401d0a27'}
923248262437629953,"{'place_id': '178a87b8e2eaa375', 'coordinates': {'type': 'Point', 'coordinates': [28.05258036, -26.10904962]}}"
923248255936483328,{'place_id': 'e564d30dc173d2a8'}
923248236042866693,{'place_id': 'e564d30dc173d2a8'}
923248233023004672,{'place_id': '1465fdb4074020c2'}
923248223669641218,{'place_id': '1465fdb4074020c2'}
923248196389916672,{'place_id': '150e1ec07e4e2fca'}
923248190136180736,{'place_id': 'd73e8f8ebdd03aff'}
923248187787366401,{'place_id': '6b23415ca0fabc6c'}
923248153977131009,{'place_id': 'd98aef293ae7311d'}
923248153528274944,{'place_id': '0e587c59401d0a27'}
923248151313747968,{'place_id': '0e428116fe291283'}
923248134955945984,{'place_id': 'cc95b56a28712044'}
923248119583735808,{'place_id': '7efc470da463c9f0'}
923248012402577408,{'place_id': '178a87b8e2eaa375'}
923248010263482370,"{'place_id': '178a87b8e2eaa375', 'coordinates': {'type': 'Point', 'coordinates': [28.05258036, -26.10904962]}}"
923248001535107072,{'place_id': '60b970f02ca5668e'}
923247997936394243,{'place_id': '0e587c59401d0a27'}
923247997097529344,{'place_id': '1d9b85f4cd86b224'}
923247993431748608,"{'place_id': 'd98aef293ae7311d', 'coordinates': {'type': 'Point', 'coordinates': [28.20267677, -26.14956093]}}"
923247984040693761,"{'place_id': '1c48e913e6e3de4e', 'coordinates': {'type': 'Point', 'coordinates': [26.5777576, -33.2812314]}}"
923247979405987841,{'place_id': '7625b06bb7a47da0'}
923247975320707072,{'place_id': '0e587c59401d0a27'}
923247970606252032,{'place_id': 'e564d30dc173d2a8'}
923247955737501701,{'place_id': 'd0848b8367022de8'}
923247942085103617,{'place_id': '9d7cae88ff6a29f5'}
923247940885450753,{'place_id': 'e564d30dc173d2a8'}
923247910308974594,{'place_id': 'df6eef91c0b398f0'}
923247859356626946,{'place_id': '178a87b8e2eaa375'}
923247854239535104,{'place_id': '810e12ec4af983de'}
923247853526573061,{'place_id': '52e073e7724385c3'}
923247853178445824,{'place_id': '8b9ec16fdc0d7e55'}
923247848031948800,{'place_id': '46c1b1ab24d7e11a'}
923247845649584128,{'place_id': '32629028f602b03f'}
923247845360177152,{'place_id': '9d7cae88ff6a29f5'}
923247844068331520,{'place_id': '2e623eac9401669f'}
923247841128181761,{'place_id': '59efa64f5c8f5340'}
923247823537111040,"{'place_id': 'e564d30dc173d2a8', 'coordinates': {'type': 'Point', 'coordinates': [28.05881802, -26.20429924]}}"
923247821851111425,{'place_id': 'f18b2ca47e8f60b5'}
923247821708341250,"{'place_id': '178a87b8e2eaa375', 'coordinates': {'type': 'Point', 'coordinates': [28.05258036, -26.10904962]}}"
923247819015835648,{'place_id': '810e12ec4af983de'}
923247814209101825,"{'place_id': 'c884a1b7e3a91f5e', 'coordinates': {'type': 'Point', 'coordinates': [31.0661785, -29.72601619]}}"
923247807787618304,{'place_id': 'dfc037f64a373ac8'}
923247807116476417,{'place_id': 'cc95b56a28712044'}
923247806525173762,{'place_id': 'e564d30dc173d2a8'}
923247805765963776,{'place_id': '32629028f602b03f'}
923247785293615104,{'place_id': '46c1b1ab24d7e11a'}
923247772744257538,{'place_id': '8b9ec16fdc0d7e55'}
923247766817689601,{'place_id': '361333be7544d77e'}
923247764942852097,{'place_id': '3fb8c62db2ceeeb4'}
923247748073316352,{'place_id': '0e587c59401d0a27'}
923247745988792321,{'place_id': '7efc470da463c9f0'}
923247742008352769,{'place_id': '46c1b1ab24d7e11a'}
923247738527117312,{'place_id': '8b9ec16fdc0d7e55'}
923247718524440582,{'place_id': '8b9ec16fdc0d7e55'}
923247710639140864,{'place_id': '8b9ec16fdc0d7e55'}
923247704423256065,{'place_id': '9d7cae88ff6a29f5'}
923247685288816645,{'place_id': '0e587c59401d0a27'}
923247683728564225,{'place_id': '810e12ec4af983de'}
923247674182307840,{'place_id': 'fac0f37794c4db56'}
923247662069157888,{'place_id': 'b4768548f821494f'}
923247636349640705,{'place_id': '0e587c59401d0a27'}
923247627868819456,{'place_id': 'c884a1b7e3a91f5e'}
923247623615676423,{'place_id': '0e587c59401d0a27'}
923247604263202816,{'place_id': 'd0848b8367022de8'}
923247596176596992,{'place_id': '1465fdb4074020c2'}
923247582557736966,{'place_id': '32629028f602b03f'}
923247559509807104,"{'place_id': '178a87b8e2eaa375', 'coordinates': {'type': 'Point', 'coordinates': [28.05258036, -26.10904962]}}"
923247528191160320,{'place_id': '7efc470da463c9f0'}
923247525565468680,{'place_id': '810e12ec4af983de'}
923247519173357569,{'place_id': '0e428116fe291283'}
923247505462226945,{'place_id': 'e564d30dc173d2a8'}
923247503113367552,{'place_id': '1744381d2805a216'}
923247502127755264,{'place_id': '59efa64f5c8f5340'}
923247500143755265,{'place_id': 'b743bd4031dd59a1'}
923247489305767936,{'place_id': '7efc470da463c9f0'}
923247489234464770,{'place_id': 'e564d30dc173d2a8'}
923247461250076672,{'place_id': '8b9ec16fdc0d7e55'}
923247429587226624,{'place_id': '0e428116fe291283'}
923247409400074241,{'place_id': 'b4768548f821494f'}
923247386146885633,{'place_id': '8b9ec16fdc0d7e55'}
923247385551233024,{'place_id': 'fac0f37794c4db56'}
923247355029270528,{'place_id': 'e564d30dc173d2a8'}
923247344266760192,{'place_id': '32629028f602b03f'}
923247337031585795,{'place_id': '0e428116fe291283'}
923247330727546880,{'place_id': '0e428116fe291283'}
923247324498944002,{'place_id': '8b9ec16fdc0d7e55'}
923247306740260864,{'place_id': '1894819f73285fec'}
923247300264292353,{'place_id': 'cc95b56a28712044'}
923247275689754626,"{'place_id': '0e587c59401d0a27', 'coordinates': {'type': 'Point', 'coordinates': [28.231239, -25.758103]}}"
923247271420014593,{'place_id': '9cda010421ff8134'}
923247270547648512,{'place_id': 'd98aef293ae7311d'}
923247248884097024,{'place_id': '0e587c59401d0a27'}
923247217741352961,{'place_id': 'e564d30dc173d2a8'}
923247209352716289,{'place_id': '8b9ec16fdc0d7e55'}
923247202809647109,{'place_id': 'e564d30dc173d2a8'}
923247201777782784,{'place_id': '46c1b1ab24d7e11a'}
923247201752682496,{'place_id': '810e12ec4af983de'}
923247166755430402,{'place_id': '5ccdc4a6f900a93f'}
923247159029485568,{'place_id': '178a87b8e2eaa375'}
923247146186477568,{'place_id': '9d7cae88ff6a29f5'}
923247118567006208,{'place_id': '810e12ec4af983de'}
923247117145182208,"{'place_id': 'd98aef293ae7311d', 'coordinates': {'type': 'Point', 'coordinates': [28.23180176, -26.13362613]}}"
923247108991234048,"{'place_id': '178a87b8e2eaa375', 'coordinates': {'type': 'Point', 'coordinates': [28.0535726, -26.10754193]}}"
923247098828611584,{'place_id': '0e587c59401d0a27'}
923247094323916800,{'place_id': '0e587c59401d0a27'}
923247092663050240,{'place_id': '46c1b1ab24d7e11a'}
923247081329868800,{'place_id': '7efc470da463c9f0'}
923247076028420096,{'place_id': '1d9b85f4cd86b224'}
923247070491873280,{'place_id': 'e564d30dc173d2a8'}
923247069774647296,{'place_id': '0e587c59401d0a27'}
923247059184078850,{'place_id': '52e073e7724385c3'}
923247047842648066,{'place_id': 'cc95b56a28712044'}
923247047624491008,{'place_id': '0e428116fe291283'}
923247040787894272,{'place_id': 'd73e8f8ebdd03aff'}
923247033724604416,{'place_id': '80d77440d7bd9308'}
923247032168517633,{'place_id': '810e12ec4af983de'}
923247013617119233,"{'place_id': 'd73e8f8ebdd03aff', 'coordinates': {'type': 'Point', 'coordinates': [27.94153, -26.0637]}}"
923246987310436352,{'place_id': '178a87b8e2eaa375'}
923246985238466560,{'place_id': '810e12ec4af983de'}
923246963923083264,{'place_id': 'd73e8f8ebdd03aff'}
923246958613008384,{'place_id': '7efc470da463c9f0'}
923246958361399297,{'place_id': '8b9ec16fdc0d7e55'}
923246937360527361,"{'place_id': '1c48e913e6e3de4e', 'coordinates': {'type': 'Point', 'coordinates': [26.5777576, -33.2812314]}}"
923246928229535745,{'place_id': '0e428116fe291283'}
923246884734619649,{'place_id': 'fac0f37794c4db56'}
923246868062142464,{'place_id': '9cda010421ff8134'}
923246843227721731,{'place_id': '27b2c17b988dcc52'}
923246836768477185,{'place_id': '0e587c59401d0a27'}
923246836533604357,{'place_id': '8b9ec16fdc0d7e55'}
923246834646224896,{'place_id': '9d7cae88ff6a29f5'}
923246825347436545,{'place_id': '52e073e7724385c3'}
923246806028505090,{'place_id': '0e587c59401d0a27'}
923246798877151233,{'place_id': '1744381d2805a216'}
923246797518229504,{'place_id': '178a87b8e2eaa375'}
923246790396309505,{'place_id': '7efc470da463c9f0'}
923246784549449735,{'place_id': 'c8a40abf2111ac3f'}
923246735090208768,{'place_id': 'e564d30dc173d2a8'}
923246729037860871,{'place_id': '8b9ec16fdc0d7e55'}
923246710784253952,{'place_id': 'd73e8f8ebdd03aff'}
923246699191197699,"{'place_id': 'e564d30dc173d2a8', 'coordinates': {'type': 'Point', 'coordinates': [28.0456, -26.2044]}}"
923246685958139904,{'place_id': '0e587c59401d0a27'}
923246685874262016,{'place_id': 'e564d30dc173d2a8'}
923246681088516096,{'place_id': '46c1b1ab24d7e11a'}
923246651225108481,{'place_id': '74a72b4ef7894eb4'}
923246647815090178,{'place_id': 'e564d30dc173d2a8'}
923246637002231808,"{'place_id': '80d77440d7bd9308', 'coordinates': {'type': 'Point', 'coordinates': [28.25041253, -26.17602818]}}"
923246613597843457,"{'place_id': '8b9ec16fdc0d7e55', 'coordinates': {'type': 'Point', 'coordinates': [18.4239, -33.9253]}}"
923246584770519041,{'place_id': 'cc95b56a28712044'}
923246575983489025,{'place_id': '810e12ec4af983de'}
923246556777713665,{'place_id': '178a87b8e2eaa375'}
923246556148617216,{'place_id': '7efc470da463c9f0'}
923246552226975744,{'place_id': '810e12ec4af983de'}
923246546300424192,{'place_id': '150e1ec07e4e2fca'}
923246541380440066,{'place_id': 'e564d30dc173d2a8'}
923246530357850113,{'place_id': '178a87b8e2eaa375'}
923246519578488839,{'place_id': 'fd9a28a596628acd'}
923246508975194112,{'place_id': 'd73e8f8ebdd03aff'}
923246482668556289,{'place_id': 'd73e8f8ebdd03aff'}
923246464897290240,{'place_id': 'f8a82bd4edcb1ca7'}
923246451689512965,{'place_id': 'fac0f37794c4db56'}
923246446186516480,{'place_id': '2cef54f8b7d99a87'}
923246435587543042,{'place_id': '824bcfd389683242'}
923246427698008064,{'place_id': 'f8a82bd4edcb1ca7'}
923246418311163904,{'place_id': '76cbccf951751b68'}
923246416704794626,{'place_id': '0e587c59401d0a27'}
923246412078501899,{'place_id': '8b9ec16fdc0d7e55'}
923246392155557889,{'place_id': '0e587c59401d0a27'}
923246382588317697,{'place_id': '7efc470da463c9f0'}
923246381631983616,{'place_id': '810e12ec4af983de'}
923246369288151041,{'place_id': '6b23415ca0fabc6c'}
923246360740102145,{'place_id': '361333be7544d77e'}
923246353337192448,{'place_id': 'e564d30dc173d2a8'}
923246352733278208,{'place_id': '0e587c59401d0a27'}
923246342545264640,{'place_id': '59efa64f5c8f5340'}
923246337315016704,{'place_id': 'cc95b56a28712044'}
923246321854685184,{'place_id': 'd98aef293ae7311d'}
923246320059592704,{'place_id': '8b9ec16fdc0d7e55'}
923246317790429184,{'place_id': 'e564d30dc173d2a8'}
923246303571841027,{'place_id': '9d7cae88ff6a29f5'}
923246291467034624,{'place_id': '5ccdc4a6f900a93f'}
923246291265708032,{'place_id': '46c1b1ab24d7e11a'}
923246286345834496,"{'place_id': 'd0848b8367022de8', 'coordinates': {'type': 'Point', 'coordinates': [29.45382305, -23.92219799]}}"
923246285670535168,{'place_id': 'e12ce905d97d6813'}
923246284768731136,{'place_id': '8b9ec16fdc0d7e55'}
923246280729677824,{'place_id': '46c1b1ab24d7e11a'}
923246278951297024,{'place_id': '8b9ec16fdc0d7e55'}
923246264409522177,{'place_id': 'd73e8f8ebdd03aff'}
923246261809176576,{'place_id': 'b4768548f821494f'}
923246258072051712,{'place_id': '810e12ec4af983de'}
923246255597289472,{'place_id': '0e587c59401d0a27'}
923246229714296840,{'place_id': '9d7cae88ff6a29f5'}
923246223234142208,{'place_id': 'cc95b56a28712044'}
923246194935189507,{'place_id': '1b88a6ba7f333607'}
923246184508125190,{'place_id': 'e564d30dc173d2a8'}
923246175578394624,{'place_id': '0e587c59401d0a27'}
923246174890577923,{'place_id': '824bcfd389683242'}
923246171447021568,"{'place_id': '178a87b8e2eaa375', 'coordinates': {'type': 'Point', 'coordinates': [28.05258036, -26.10904962]}}"
923246122956673026,{'place_id': '1744381d2805a216'}
923246110696763392,{'place_id': 'e564d30dc173d2a8'}
923246094334726144,{'place_id': '88cf231591416b11'}
923246084994031618,{'place_id': '27d279474c96cdeb'}
923246058007916544,{'place_id': '1d9b85f4cd86b224'}
923246052098134017,{'place_id': 'b4768548f821494f'}
923246048944033792,{'place_id': 'e564d30dc173d2a8'}
923246031323697155,{'place_id': '62b0cb0005d01039'}
923246021018292224,{'place_id': '810e12ec4af983de'}
923245971336724481,{'place_id': '9d7cae88ff6a29f5'}
923245963749351424,{'place_id': 'd98aef293ae7311d'}
923245959060090881,{'place_id': '8b9ec16fdc0d7e55'}
923245951434809344,"{'place_id': 'e564d30dc173d2a8', 'coordinates': {'type': 'Point', 'coordinates': [27.96892852, -26.14506382]}}"
923245940198268928,{'place_id': '8b9ec16fdc0d7e55'}
923245921479127041,{'place_id': '61a8a2078b608700'}
923245915661656065,{'place_id': '9cda010421ff8134'}
923245906681528326,{'place_id': '52e073e7724385c3'}
923245902692798466,"{'place_id': '150e1ec07e4e2fca', 'coordinates': {'type': 'Point', 'coordinates': [25.65, -25.8667]}}"
923245902176964608,{'place_id': '0e587c59401d0a27'}
923245864277209089,{'place_id': '361333be7544d77e'}
923245850956050432,{'place_id': 'd0848b8367022de8'}
923245828197797888,{'place_id': '8b9ec16fdc0d7e55'}
923245809482850304,{'place_id': 'dfc037f64a373ac8'}
923245799684919296,{'place_id': '3e46a98adcf05e59'}
923245793858998272,{'place_id': '8b9ec16fdc0d7e55'}
923245782115012608,{'place_id': '8b9ec16fdc0d7e55'}
923245753937661952,{'place_id': '5ccdc4a6f900a93f'}
923245753925099522,{'place_id': '810e12ec4af983de'}
923245739010088961,{'place_id': 'd73e8f8ebdd03aff'}
923245724665565186,{'place_id': '9d7cae88ff6a29f5'}
923245722341990406,{'place_id': '61a8a2078b608700'}
923245722115420160,{'place_id': 'e564d30dc173d2a8'}
923245717308760064,{'place_id': '7026a1d156fc9bde'}
923245701374664708,{'place_id': '0e587c59401d0a27'}
923245692616929281,{'place_id': '8b9ec16fdc0d7e55'}
923245689307586560,{'place_id': '1744381d2805a216'}
923245683817230336,{'place_id': '1744381d2805a216'}
923245677592715264,"{'place_id': '7efc470da463c9f0', 'coordinates': {'type': 'Point', 'coordinates': [27.9202432, -26.2607739]}}"
923245672211632133,{'place_id': 'b5af48116ab90540'}
923245665064452096,{'place_id': '178a87b8e2eaa375'}
923245659326730241,{'place_id': 'e564d30dc173d2a8'}
923245642654330882,{'place_id': '810e12ec4af983de'}
923245606717534208,{'place_id': '8b9ec16fdc0d7e55'}
923245580679303168,{'place_id': 'e564d30dc173d2a8'}
923245565256851456,{'place_id': '178a87b8e2eaa375'}
923245549905694723,{'place_id': 'e564d30dc173d2a8'}
923245548219584514,{'place_id': 'e564d30dc173d2a8'}
923245514107314176,{'place_id': '5ccdc4a6f900a93f'}
923245512702283778,{'place_id': '150e1ec07e4e2fca'}
923245511519408128,{'place_id': '8b9ec16fdc0d7e55'}
923245509153886208,{'place_id': '1744381d2805a216'}
923245506243031042,{'place_id': '0e587c59401d0a27'}
923245505198612486,{'place_id': '810e12ec4af983de'}
923245502983962624,{'place_id': '42dfd07e3a20e0ee'}
923245499431489542,{'place_id': 'e564d30dc173d2a8'}
923245488274522112,{'place_id': '0e587c59401d0a27'}
923245459954683904,{'place_id': '9d7cae88ff6a29f5'}
923245459069657088,{'place_id': '8b9ec16fdc0d7e55'}
923245454330036226,"{'place_id': '8b9ec16fdc0d7e55', 'coordinates': {'type': 'Point', 'coordinates': [18.42024124, -33.90491429]}}"
923245449934405632,{'place_id': '8b9ec16fdc0d7e55'}
923245434826522624,{'place_id': 'e564d30dc173d2a8'}
923245431223660545,{'place_id': '46c1b1ab24d7e11a'}
923245400156442624,{'place_id': '178a87b8e2eaa375'}
923245393135263745,{'place_id': '178a87b8e2eaa375'}
923245391814053889,{'place_id': 'ef5dcde56fbdeffd'}
923245389909757953,{'place_id': '8b9ec16fdc0d7e55'}
923245381634482176,{'place_id': 'e564d30dc173d2a8'}
923245365457047552,{'place_id': '9d7cae88ff6a29f5'}
923245353838825474,{'place_id': 'e564d30dc173d2a8'}
923245341423603713,{'place_id': '5a387d9806553017'}
923245338135351300,{'place_id': 'e564d30dc173d2a8'}
923245333081198597,{'place_id': '8b9ec16fdc0d7e55'}
923245323451076609,{'place_id': 'e564d30dc173d2a8'}
923245305449123840,{'place_id': '178a87b8e2eaa375'}
923245302320021504,"{'place_id': '9d7cae88ff6a29f5', 'coordinates': {'type': 'Point', 'coordinates': [31.03483901, -29.84004736]}}"
923245283412271104,{'place_id': '9d7cae88ff6a29f5'}
923245279834501120,"{'place_id': '8b9ec16fdc0d7e55', 'coordinates': {'type': 'Point', 'coordinates': [18.4239, -33.9253]}}"
923245279167512579,{'place_id': '1d9b85f4cd86b224'}
923245277301084162,{'place_id': '0e587c59401d0a27'}
923245267842945026,{'place_id': 'e564d30dc173d2a8'}
923245264848244736,{'place_id': '810e12ec4af983de'}
923245242610044928,{'place_id': '178a87b8e2eaa375'}
923245230635094016,"{'place_id': 'd73e8f8ebdd03aff', 'coordinates': {'type': 'Point', 'coordinates': [27.94153, -26.0637]}}"
923245206207651840,{'place_id': '810e12ec4af983de'}
923245204815171585,{'place_id': 'e564d30dc173d2a8'}
923245201761677314,{'place_id': 'e4e259b0eab4b283'}
923245183650721794,"{'place_id': 'a2ba9514c7b23daa', 'coordinates': {'type': 'Point', 'coordinates': [32.05662, -28.76397]}}"
923245180425302017,{'place_id': '8b9ec16fdc0d7e55'}
923245147084804096,{'place_id': 'cc95b56a28712044'}
923245124003516417,{'place_id': '74b2aa05d95d374d'}
923245121486884864,{'place_id': 'cc95b56a28712044'}
923245115505745920,{'place_id': '8b9ec16fdc0d7e55'}
923245110028111872,{'place_id': '8b9ec16fdc0d7e55'}
923245103791202306,{'place_id': '9cda010421ff8134'}
923245092953100293,{'place_id': 'd73e8f8ebdd03aff'}
923245087940927488,{'place_id': '178a87b8e2eaa375'}
923245082253414401,{'place_id': '1465fdb4074020c2'}
923245041421897731,{'place_id': '810e12ec4af983de'}
923245036334133248,{'place_id': 'e564d30dc173d2a8'}
923244990100320256,{'place_id': 'e564d30dc173d2a8'}
923244976393408512,"{'place_id': 'e564d30dc173d2a8', 'coordinates': {'type': 'Point', 'coordinates': [28.03572093, -26.19520564]}}"
923244969338515456,{'place_id': '3536e91fa37f8443'}
923244964313731072,{'place_id': '0e428116fe291283'}
923244951567327233,{'place_id': '5ccdc4a6f900a93f'}
923244948429864960,{'place_id': 'e564d30dc173d2a8'}
923244942939578368,{'place_id': '053839cde7a1ccac'}
